time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
452000,0,0,25,56,0,1.5,0,519129
453000,0,0,25,56,0,1.5,0,519118
454000,0,0,25,56,0,1.5,0,519129
455000,0,0,25,56,0,1.5,0,519118
456000,0,0,25,56,0,1.5,0,519118
457000,0,0,25,56,0,1.5,0,519129
458000,0,0,25,56,0,1.5,0,519118
459000,0,0,25,56,0,1.5,0,519129
460000,0,0,25,56,0,1.5,0,519118
461000,0,0,25,56,0,1.5,0,519118
462000,0,0,25,56,0,1.5,0,519129
463000,0,0,25,56,0,1.5,0,519118
464000,0,0,25,56,0,1.5,0,519129
465000,0,0,25,56,0,1.5,0,519118
466000,0,0,25,56,0,1.5,0,519118
467000,0,0,25,56,0,1.5,0,519129
468000,0,0,25,56,0,1.5,0,519118
469000,0,0,25,56,0,1.5,0,519129
470000,0,0,25,56,0,1.5,0,519118
471000,0,0,25,56,0,1.5,0,519118
472000,0,0,25,56,0,1.5,0,519129
473000,0,0,25,56,0,1.5,0,519118
474000,0,0,25,56,0,1.5,0,519129
475000,0,0,25,56,0,1.5,0,519118
476000,0,0,25,56,0,1.5,0,519118
477000,0,0,25,56,0,1.5,0,519129
478000,0,0,25,56,0,1.5,0,519118
479000,0,0,25,56,0,1.5,0,519129
480000,0,0,25,56,0,1.5,0,519118
481000,0,0,25,56,0,1.5,0,519118
482000,0,0,25,56,0,1.5,0,519129
483000,0,0,25,56,0,1.5,0,519118
484000,0,0,25,56,0,1.5,0,519129
485000,0,0,25,56,0,1.5,0,519118
486000,0,0,25,56,0,1.5,0,519118
487000,0,0,25,56,0,1.5,0,519129
488000,0,0,25,56,0,1.5,0,519118
489000,0,0,25,56,0,1.5,0,519118
490000,0,0,25,56,0,1.5,0,519129
491000,0,0,25,56,0,1.5,0,519118
492000,0,0,25,56,0,1.5,0,519129
493000,0,0,25,56,0,1.5,0,519118
494000,0,0,25,56,0,1.5,0,519118
495000,0,0,25,56,0,1.5,0,519129
496000,0,0,25,56,0,1.5,0,519118
497000,0,0,25,56,0,1.5,0,519129
498000,0,0,25,56,0,1.5,0,519118
499000,0,0,25,56,0,1.5,0,519118
500000,0,0,25,56,0,1.5,0,519129
501000,0,0,25,56,0,1.5,0,519118
502000,0,0,25,56,0,1.5,0,519129
503000,0,0,25,56,0,1.5,0,519118
504000,0,0,25,56,0,1.5,0,519118
505000,0,0,25,56,0,1.5,0,519129
506000,0,0,25,56,0,1.5,0,519118
507000,0,0,25,56,0,1.5,0,519129
508000,0,0,25,56,0,1.5,0,519118
509000,0,0,25,56,0,1.5,0,519118
510000,0,0,25,56,0,1.5,0,519129
511000,0,0,25,56,0,1.5,0,519118
512000,0,0,25,56,0,1.5,0,519129
513000,0,0,25,56,0,1.5,0,519118
514000,0,0,25,56,0,1.5,0,519118
515000,0,0,25,56,0,1.5,0,519129
516000,0,0,25,56,0,1.5,0,519118
517000,0,0,25,56,0,1.5,0,519129
518000,0,0,25,56,0,1.5,0,519118
519000,0,0,25,56,0,1.5,0,519118
520000,0,0,25,56,0,1.5,0,519129
521000,0,0,25,56,0,1.5,0,519118
522000,0,0,25,56,0,1.5,0,519129
523000,0,0,25,56,0,1.5,0,519118
524000,0,0,25,56,0,1.5,0,519118
525000,0,0,25,56,0,1.5,0,519129
526000,0,0,25,56,0,1.5,0,519118
527000,0,0,25,56,0,1.5,0,519118
528000,0,0,25,56,0,1.5,0,519129
529000,0,0,25,56,0,1.5,0,519118
530000,0,0,25,56,0,1.5,0,519129
531000,0,0,25,56,0,1.5,0,519118
532000,0,0,25,56,0,1.5,0,519118
533000,0,0,25,56,0,1.5,0,519129
534000,0,0,25,56,0,1.5,0,519118
535000,0,0,25,56,0,1.5,0,519129
536000,0,0,25,56,0,1.5,0,519118
537000,0,0,25,56,0,1.5,0,519118
538000,0,0,25,56,0,1.5,0,519129
539000,0,0,25,56,0,1.5,0,519118
540000,0,0,25,56,0,1.5,0,519129
541000,0,0,25,56,0,1.5,0,519118
