time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
359000,0,0,25,9,0,1.5,482400,25095.2
360000,0,0,25,9,0,1.5,482614,24972.9
361000,0,0,25,9,0,1.5,482821,24912.2
362000,0,0,25,9,0,1.5,487265,21759.7
363000,0,0,25,9,0,1.5,482572,24993.3
364000,0,0,25,9,0,1.5,482530,25237.5
365000,0,0,25,9,0,1.5,482738,24749.5
366000,0,0,25,9,0,1.5,487331,21759.7
367000,0,0,25,9,0,1.5,482562,25197.1
368000,0,0,25,9,0,1.5,482730,24627.2
369000,0,0,25,9,0,1.5,482547,25155.9
370000,0,0,25,9,0,1.5,482559,25196.7
371000,0,0,25,9,0,1.5,487227,21637.8
372000,0,0,25,9,0,1.5,482824,24912.2
373000,0,0,25,9,0,1.5,482402,25095.2
374000,0,0,25,9,0,1.5,482609,24972.9
375000,0,0,25,9,0,1.5,487356,21922.8
376000,0,0,25,9,0,1.5,482736,24749.1
377000,0,0,25,9,0,1.5,482569,24993.7
378000,0,0,25,9,0,1.5,482530,25237.5
379000,0,0,25,9,0,1.5,482738,24749.1
380000,0,0,25,9,0,1.5,487330,21760.1
381000,0,0,25,9,0,1.5,482559,25196.7
382000,0,0,25,9,0,1.5,482733,24627.2
383000,0,0,25,9,0,1.5,482547,25155.9
384000,0,0,25,9,0,1.5,487174,21861.6
385000,0,0,25,9,0,1.5,482612,24973.3
386000,0,0,25,9,0,1.5,482825,24911.7
387000,0,0,25,9,0,1.5,482397,25095.2
388000,0,0,25,9,0,1.5,487434,21658.2
389000,0,0,25,9,0,1.5,482534,25237.5
390000,0,0,25,9,0,1.5,482733,24749.5
391000,0,0,25,9,0,1.5,482572,24993.3
392000,0,0,25,9,0,1.5,487319,21963.1
393000,0,0,25,9,0,1.5,482733,24627.2
394000,0,0,25,9,0,1.5,482547,25156.4
395000,0,0,25,9,0,1.5,482559,25196.7
396000,0,0,25,9,0,1.5,482733,24627.2
397000,0,0,25,9,0,1.5,487319,21922.8
398000,0,0,25,9,0,1.5,482400,25095.2
399000,0,0,25,9,0,1.5,482614,24972.9
400000,0,0,25,9,0,1.5,482821,24912.2
401000,0,0,25,9,0,1.5,487265,21759.7
402000,0,0,25,9,0,1.5,482572,24993.3
403000,0,0,25,9,0,1.5,482530,25237.5
404000,0,0,25,9,0,1.5,482738,24749.5
405000,0,0,25,9,0,1.5,487331,21759.7
406000,0,0,25,9,0,1.5,482562,25197.1
407000,0,0,25,9,0,1.5,482730,24627.2
408000,0,0,25,9,0,1.5,482547,25155.9
409000,0,0,25,9,0,1.5,482559,25196.7
410000,0,0,25,9,0,1.5,487227,21637.8
411000,0,0,25,9,0,1.5,482824,24912.2
412000,0,0,25,9,0,1.5,482402,25095.2
413000,0,0,25,9,0,1.5,482609,24972.9
414000,0,0,25,9,0,1.5,487356,21922.8
415000,0,0,25,9,0,1.5,482736,24749.1
416000,0,0,25,9,0,1.5,482569,24993.7
417000,0,0,25,9,0,1.5,482530,25237.5
418000,0,0,25,9,0,1.5,482738,24749.1
419000,0,0,25,9,0,1.5,487330,21760.1
420000,0,0,25,9,0,1.5,482559,25196.7
